STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,,ADJUSTMENT,,REF_AREA,,SECTOR,,COUNTERPART_SECTOR,,TRANSACTION,,INSTR_ASSET,,ACTIVITY,,EXPENDITURE,,UNIT_MEASURE,,PRICE_BASE,,TRANSFORMATION,,TABLE_IDENTIFIER,,TIME_PERIOD,,OBS_VALUE,,REF_YEAR_PRICE,,BASE_PER,,CONF_STATUS,,DECIMALS,,OBS_STATUS,,UNIT_MULT,,CURRENCY,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,FIN,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,LA,,T0102,,2025-Q4,,67306.4,,,,,,F,,1,,A,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,ZAF,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,LA,,T0102,,2024-Q4,,16339.3,,,,,,F,,1,,A,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,ZAF,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,LA,,T0102,,2025-Q4,,16964.3,,,,,,F,,1,,A,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,ZAF,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,LA,,T0102,,2025-Q3,,16782.1,,,,,,F,,1,,A,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,ZAF,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,LR,,LA,,T0102,,2025-Q4,,13696.4,,2020,,,,F,,1,,A,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,HUN,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,LA,,T0102,,2025-Q1,,49422.8,,,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,GRC,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,LA,,T0102,,2024-Q4,,43998.4,,,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,GRC,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,LA,,T0102,,2025-Q4,,45882.2,,,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,GRC,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,LA,,T0102,,2025-Q3,,45145.5,,,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,GRC,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,LA,,T0102,,2025-Q2,,44565.2,,,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,GRC,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,LA,,T0102,,2025-Q1,,44327.4,,,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,GRC,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,LR,,LA,,T0102,,2025-Q4,,36915.3,,2020,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,GRC,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,LR,,LA,,T0102,,2025-Q3,,36648.1,,2020,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,GRC,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,LR,,LA,,T0102,,2025-Q2,,36423.9,,2020,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,GRC,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,LR,,LA,,T0102,,2025-Q1,,36270.6,,2020,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,LR,,LA,,T0102,,2025-Q1,,61268.7,,2020,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,LA,,T0102,,2025-Q3,,76123.5,,,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,LA,,T0102,,2025-Q2,,75491.3,,,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,LA,,T0102,,2025-Q1,,75371.3,,,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,LR,,LA,,T0102,,2024-Q4,,61049.6,,2020,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,LR,,LA,,T0102,,2025-Q2,,61166.5,,2020,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,LA,,T0102,,2025-Q4,,77052.8,,,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,NLD,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,LR,,LA,,T0102,,2025-Q1,,68566.5,,2020,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,NLD,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,LA,,T0102,,2025-Q2,,87496.5,,,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,NLD,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,LA,,T0102,,2024-Q4,,86761.7,,,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,NLD,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,LR,,LA,,T0102,,2024-Q4,,68436.5,,2020,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,NLD,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,LR,,LA,,T0102,,2025-Q2,,68759.5,,2020,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,NLD,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,LA,,T0102,,2025-Q1,,87268.9,,,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,NLD,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,LR,,LA,,T0102,,2025-Q4,,69245.9,,2020,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,NLD,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,LR,,LA,,T0102,,2025-Q3,,68941.8,,2020,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,MEX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,LA,,T0102,,2024-Q4,,26021.4,,,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,MEX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,LA,,T0102,,2025-Q4,,27256.3,,,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,MEX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,LA,,T0102,,2025-Q3,,26814.7,,,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,MEX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,LA,,T0102,,2025-Q2,,26580.9,,,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,MEX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,LA,,T0102,,2025-Q1,,26330.1,,,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,MEX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,LR,,LA,,T0102,,2025-Q2,,21706.2,,2020,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,MEX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,LR,,LA,,T0102,,2025-Q1,,21622.9,,2020,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,MEX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,LR,,LA,,T0102,,2024-Q4,,21570.4,,2020,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,MEX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,LR,,LA,,T0102,,2025-Q4,,21837.1,,2020,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,LUX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,LA,,T0102,,2025-Q4,,159593.3,,,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,LUX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,LA,,T0102,,2025-Q3,,158984.7,,,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,LUX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,LA,,T0102,,2025-Q2,,156365.5,,,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,LUX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,LA,,T0102,,2025-Q1,,155029.8,,,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,LUX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,LR,,LA,,T0102,,2025-Q2,,119487.2,,2020,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,LUX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,LR,,LA,,T0102,,2025-Q1,,119065,,2020,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,LUX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,LR,,LA,,T0102,,2025-Q4,,119997.2,,2020,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,LUX,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,LR,,LA,,T0102,,2025-Q3,,120524.6,,2020,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,ISL,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,LA,,T0102,,2025-Q4,,86206.8,,,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,ISL,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,LA,,T0102,,2025-Q3,,86311,,,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,ISL,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,LA,,T0102,,2025-Q2,,84768.2,,,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,ISL,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,LA,,T0102,,2025-Q1,,85601.2,,,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,ISL,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,LA,,T0102,,2024-Q4,,82691,,,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,ISL,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,LR,,LA,,T0102,,2025-Q4,,63373.2,,2020,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,ISL,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,LR,,LA,,T0102,,2025-Q3,,64083.1,,2020,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,ISL,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,LR,,LA,,T0102,,2025-Q2,,63475.9,,2020,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,ISL,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,LR,,LA,,T0102,,2025-Q1,,64388.6,,2020,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,HUN,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,LR,,LA,,T0102,,2025-Q4,,40732.5,,2020,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,HUN,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,LR,,LA,,T0102,,2025-Q3,,40644.4,,2020,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,HUN,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,LA,,T0102,,2025-Q4,,51003.9,,,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,HUN,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,LA,,T0102,,2025-Q3,,50449.1,,,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,HUN,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,LR,,LA,,T0102,,2025-Q2,,40567.1,,2020,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,BGR,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,LR,,LA,,T0102,,2025-Q3,,31989.1,,2020,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,BGR,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,LR,,LA,,T0102,,2025-Q2,,31750.4,,2020,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,BGR,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,LA,,T0102,,2025-Q4,,45476.2,,,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,BGR,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,LR,,LA,,T0102,,2025-Q4,,32271.6,,2020,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,ROU,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,LR,,LA,,T0102,,2025-Q3,,37501.2,,2020,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,HRV,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,LA,,T0102,,2025-Q2,,50697.166600153,,,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,BGR,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,LA,,T0102,,2025-Q3,,44607.9,,,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,PRT,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,LA,,T0102,,2025-Q4,,54450,,,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,PRT,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,LA,,T0102,,2025-Q3,,53587,,,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,PRT,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,LR,,LA,,T0102,,2024-Q4,,41489.2,,2020,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,PRT,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,LA,,T0102,,2025-Q2,,53147.1,,,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,PRT,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,LA,,T0102,,2025-Q1,,53080.6,,,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,PRT,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,LR,,LA,,T0102,,2025-Q4,,41873.9,,2020,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,ESP,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,LR,,LA,,T0102,,2025-Q3,,46820.2,,2020,,,,F,,1,,P,,0,,USD,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_CAPITA(1.1),,I,Q,,Y,,PRT,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,LA,,T0102,,2024-Q4,,53155,,,,,,F,,1,,P,,0,,USD,
